name,locality,lat,long,review
Vijayalakshmi Veg,"Opposite Nagawara Bus Stand, Nagawara Main Road, Nagawara, Bangalore",13.0379850041,77.6233830303,69
Five Star Chicken And Koli Hut,"55, Prakruthi Layout Hormav, Near Maruti Vidyalaya School, Agra Main Road, Bsbusapalya, Kalyan Nagar, Bangalore",13.0301835798,77.6530677080,0
Srinidhi Upachar,"24, Banaswadi Main Road, Banaswadi, Bangalore",13.0118957827,77.6471929997,90
New Krishna Sagar,"669, 80 Feet Road, Near BDA Complex, 1st Stage, II Block, HBR Layout, Bangalore",13.0258829575,77.6274033263,147
Udupi Mane Thindi,"5C-412, Opposite Old Police Staion, Rammurthy Nagar, Bangalore",13.0120280830,77.6675442606,87
Chaatimes,"2061, MIG, 16th B, Cross Road, Near Mother Dairy Circle, Yelahanka, Bangalore",13.0988615574,77.5773217902,5
Cafe Coffee Day,"4DC-202, 2nd Main Road, Kasturinagar, Mahadevapura, Banaswadi, Bangalore",13.0077114653,77.6587975770,25
New Krishna Sagar,"826, 3rd Cross, Dr Shivram Karanth Layout, RK Hegde Nagar, Jakkur, Bangalore",13.0675827102,77.6326282695,222
Kolkata Famous Kati Rolls,"10, Kaleem Building, KHB Main Road, Opposite Curl Hospital, RT Nagar, Bangalore",13.0323319031,77.6086841896,726
Calcutta Victoria Chat House,"9/1, Katha 563/1, Bagalur Main Road, Dr SRK Nagar Post, Hennur, Bangalore",13.0605415734,77.6486708969,10
Kolkata Famous Kati Roll,"Carrefood Market, Bella Halli Main Road, Kogilu Layout, Kogilu Hobli Village, Yelahanka, Bangalore",13.1024431581,77.6294367760,632
Shubha Sagar,"1207/1, Dr. Shivaram Karanth Nagar, Jakkur Main Road, Bangalore, B.B.M.P North, Jakkur, Bangalore",13.0711817480,77.6185362786,235
Kolkata Famous Kati Rolls,"Near Kristu Jayanthi College, Hennur, Bangalore",13.0577798017,77.6442221180,3482
Dreamland Food Corner,"2, Near Kristu Jayanthi College, K Narayanapura Kothanur Post, Hennur, Bangalore",13.0571037247,77.6443062723,94
Kanti Bakes & Flakes,"5M-122, Ground Floor, Kasturi Nagar, Banaswadi, Bangalore",13.0097221286,77.6571024209,370
Udupi Thindies,"Opposite Indira Irish Apartment, Thanisandra Main Road, Nagawara, Bangalore",13.0475372003,77.6285878569,22
Momo N Cafe,"192/193, Hanumanthe Gowda Circle, Narayanapura, Kothanur, Hennur, Bangalore",13.0658997664,77.6405716315,193
Pizza Heaven,"40/5B, Kalyan Nagar Post, Opposite Indian Academy College, Main Road, Hennur, Bangalore",13.0304880111,77.6348125935,222
29 Degrees North,"62, Ramamurthy Nagar Main Road, Near Indian Bank, Banaswadi, Bangalore",13.0137247865,77.6605319604,256
K C Das,"Shop 6, Ground Floor, Building C/O Narayanappa, Dr. SRK Nagar, Jakkur, Bangalore",13.0581465809,77.6330825686,2
Zwarma,"4th Block, Ground Floor, Hennur Main Road, HBR Layout, Bangalore",13.0301999120,77.6342536882,22
Samosa Singh,"Door 7/1, Chowrappa Layout, St Thomas Town, Opposite Raj Kumar Park, Kammanahalli, Bangalore",13.0156377290,77.6409236714,370
The Brooklyn Creamery - Healthy Ice Cream,"408, 4th Main, 2nd Block, GLG Square, HRBR Layout, Kammanahalli Main Road, Kalyan Nagar, Bangalore",13.0245329139,77.6372523978,111
Paratha Lounge,"2, Jayanthi Nagar, Kalkere Main road, Near Prestige Gulmohar Apartment, Rammurthy Nagar, Bangalore",13.0298347246,77.6654890180,102
JCK Momos,"3, Frank Road, Marriyannapalay, Near St James Church, Nagawara, Bangalore",13.0524400495,77.6066309586,2484
Estaa Sweets,"153, JKB Complex, Kammanahalli, Bangalore",13.0146067803,77.6357460022,5
Sweet Chariot,"202, NFEF East Layout, 2nd Main Road, Kasturi Nagar, Banaswadi, Bangalore",13.0017656211,77.6616135612,300
Kuteera,"Shop 3, 43, P&T Colony, Horamavu Main Road, Banaswadi, Bangalore",13.0241001013,77.6585716009,221
Amul Ice Cream Parlour,"Shop 4, Building 52, 2nd Cross, Horamavu Main Road, Near Sangeetha Mobile, Kalyan Nagar, Bangalore",13.0205591763,77.6566340402,61
DVG Benne Dosa,"4, Banjara Crest, Ground Floor, Hennur Main Road, Hennur, Bangalore",13.0309322450,77.6355518773,34
Malabar Hut Restaurant,"1, Chellikere Main Road, Kalyan Nagar, Bangalore",13.0275099904,77.6413461193,17
Kolkata Famous Katti Rolls,"Near Maithry Vidhyanikethan School, 3rd Main Road, N R I Layout, Rammurthy Nagar, Bangalore",13.0255256033,77.6793570444,949
Sri Krishna Nandagokula Veg,"105, 3rd Main Road, Vinayaka Circle, Hoysalanagar, Rammurthy Nagar, Bangalore",13.0197069294,77.6658256352,1
Sweet Moments,"Ground Floor, Shop 2 & 3, Kammanahalli Main Road, Sarvagna Nagar, Kammanahalli, Bangalore",13.0138253993,77.6355740055,221
Sanky's Burger House,"50, Main Road, Hennur, Bangalore",13.0166934997,77.6296114549,374
Vanshika Holige Mane,"417/2, 4th B Cross, 5th Main Road, Near NGEF Layout, Kasturi Nagar, Rammurthy Nagar, Bangalore",13.0116811622,77.6677836478,743
Chaat Box,"Subhan Super Market, Rama Tent Road, Kushal Nagar, K.G.Halli, HBR Layout, Bangalore",13.0169445000,77.6174177000,206
Kolkata Famous Kati Rolls,"89-220-16, 5th Main, 7th Cross, Arogyappa Layout, Kacharakanahalli Dhakale, Kammanahalli, Bangalore",13.0166940000,77.6393840000,60
Karachi Bakery,"5M-403, 5th Main, 2nd Block, Banaswadi Road, Kalyan Nagar, Bangalore",13.0222198895,77.6394970715,38
Banarasi Tadka,"2 M - 148, Ground Floor, Main Road, East Of NGF, Kasturinagar, Banaswadi, Bangalore",13.0012847467,77.6616990566,30
Udupi Gardenia Veg,"135, Near Horamavu BBMP Office, Agara TC, Palya Main Road, Jayanti Nagar, KR Puram, BBMP East, Rammurthy Nagar, Bangalore",13.0280539000,77.6642629000,147
IceBreakers,"703, 1st Floor, Manjaly Edifice, 3rd Cross, 1st Block, HRBR Layout, Kalyan Nagar, Bangalore",13.0173004352,77.6433731988,95
Hatti Kaapi,"Unit G1, Ground Level, MFAR, Manyata Tech Park, Nagawara, Bangalore",13.0453338097,77.6211554557,43
Sri Krishna Bhavan,"Babusapalya Bus Stop, Outer Ring Road, Kalyan Nagar, Bangalore",13.0229372201,77.6476198062,20
Kolkata Famous Kati Rolls,"417, OMBR Layout, Sarvagna Nagar, B.B.M.P East, 5th Main Road, Banaswadi, Bangalore",13.0088848714,77.6559007913,31
Hi Seoul,"309, 7th Main Road, HRBR Layout, 2nd Block, Kalyan Nagar, Bangalore",13.0201541226,77.6430815086,258
Face Cake,"14, 3rd Main Road, Kammanahalli, Bangalore",13.0182484709,77.6352451801,0
Chandni Chowk,"Door 7/1, Chowrappa Layout, St.Thomas Town, Opposite Raj Kumar Park, Kammanahalli, Bangalore",13.0156213959,77.6409186423,137
Panasam Food Court,"399, K Narayanapura Main Road, Kothanur, Near Kristu Jayanthi College, Hennur, Bangalore",13.0581309038,77.6437326148,169
Ami N Amie,"197/196, Hanumantha Gowda Circle, K.Naryanapura, Kothanur, K R Puram, B.B.M.P East, Hennur, Bangalore",13.0659053186,77.6405686140,62
Sri Devi Grand,"558/1/45/1, Thanisandra Main Road, Near 100 Feet Road, Nagawara, Bangalore",13.0468560000,77.6281830000,15
Udupi Sannidhi Veg,"9, Kaveri Building, Hennur Cross, Kalyannagar, Hennur, Bangalore",13.0316678423,77.6361117885,319
Flying Kombucha,"2M, 207, East Of NGEF Layout, Kasthurinagar, Sarvagna Nagar, 2 Main Road, Banaswadi, Bangalore",13.0030610000,77.6609780000,2
Kolkata Famous Kathi Roll,"616/1, Ground Floor, Near Bangalore Baazar, Horamavu Banaswadi, Bangalore",13.0250241960,77.6600598916,7
Based On A True Story- Bistro,"412, 1st Floor, Above Arkay Badminton Store, 3rd A Main Road, HRBR Layout, 3rd Block, Kammanahalli, Bangalore",13.0241483591,77.6361393950,756
Ambur Hot Dum Biryani,"Opposite Indian Oil Petrol Bunk, Rammurthy Nagar, Bangalore",13.0123233899,77.6666336507,89
Arumugam Hotel,"117, Puttanna Complex, Hormavu Agara Main Road, Banaswadi, Bangalore",13.0376792755,77.6535967737,0
Sampradaya,"5M-402, 4th Cross, 5th Main, East Of NGEF Layout, Rammurthy Nagar, Bangalore",13.0108615517,77.6677910239,141
Biriyani Zone,"274, Neeladei Main Road, Electronic City, Bangalore",12.8407462725,77.6509403810,564
Domino's Pizza,"6-7, Survey 14, 1st Main, 2nd Cross, Phase-1, Hosur Road, Electronic City, Bangalore",12.8446450758,77.6656301692,396
Leon's Burgers & Wings,"154/292, Doddathodur Village, Begur, Electronic City, Bangalore",12.8386721380,77.6507013291,154
Truffles,"47/11, Paradise Buiding, Doddathogur Village, Opposite Velankini Tech Park Gate 4, Electronic City, Bangalore",12.8483118372,77.6575665202,407
Meghana Foods,"47/11, 3rd Floor, Doddathoguru Village, Gate 4, Opposite Velankini Tech Park, Electronic City, Bangalore",12.8481976512,77.6578866318,11280
Nandhana Palace,"152/5, Doddathoguru Village, Neeladri Road, Electronics City Phase 1, Bommasandra, Bangalore",12.8415136640,77.6450028468,5244
Pizza Hut,"V-3, Industrial Estate, Phase-1, 3rd Cross Road, Electronic City, Bangalore",12.8406253226,77.6635390520,271
Ovenstory Pizza,"369/327/55/2, Hebbagudi Building 4, Huskur Gate, Hebbagodi, Hosur Road, Electronic City, Bangalore",12.8366950000,77.6784239000,5541
KFC,"56, Survey 66, Phase 1, Opposite Wipro Gate 5, Electronic City, Bangalore",12.8395312142,77.6595720649,813
Faasos - Wraps & Rolls,"161, 161 A, 166, 1st Floor, Vinayaka Nagar A, Bannerghatta Road, Bangalore",12.8881158841,77.5973106176,9137
Domino's Pizza,"DP 66298, 10 And 11, Ground And 1st Floor, Cave Temple Road, Opposite Royal, Bannerghatta Road, Bangalore",12.8901513700,77.5978487400,286
Leon's Burgers & Wings,"503/A, Second Block, 6th Stage, BTM Layout, Bommanahalli, Bangalore",12.8791465367,77.6099501923,34
Shanmukha,"98/2, Khata 3204/25, Abbayappa Layout, Kammanahalli Village, Bannerghatta Road, Bangalore",12.8650300000,77.5990680000,0
Empire Restaurant,"148/1, Bilekhahalli Village, Near IIM Bangalore, Arekere Gate, Bannerghatta Road, Bangalore",12.8913687988,77.5986446813,5585
Taco Bell,"Royal Meenakshi Mall, 3rd Floor, Hulimavu, Bannerghatta Road, Bangalore",12.8760147231,77.5954575464,251
McDonald's,"63, Ground Floor, Royal Meenakshi Mall, Hulimavu, Bannerghatta Road, Bangalore",12.8761480760,77.5952161476,326
KFC,"Ground Floor, Royal Meenakshi Mall, Hulimavu, Bannerghatta Road, Bangalore",12.8759938050,77.5955232605,522
Pizza Hut,"Survey 148/1 & 148/2, CMC Khata 1377, Bilekanahalli Village, Begur Hobli, Bannerghatta Road, Bangalore",12.8912782681,77.5984073058,243
Kwality Wall’s Frozen Dessert and Ice Cream Shop,"190, 2 Main Road, Arekere, Lakshmi Layout, Bannerghatta Road, Bangalore",12.8906278844,77.5895315409,198
Naalnaad Mane,"16, Survey 13, 2nd Floor, Gowry's Building, Arekere, Bannerghatta Road, Bangalore",12.8900916707,77.5976943971,116
Burger King,"Unit T001B & T007, 3rd Floor, Royal Meenakshi Mall, Hulimavu, Opposite Meenakshi Temple, Bannerghatta Road, Bangalore",12.8760977418,77.5953576341,510
Onesta,"424/376/487, 3rd Floor, Royal Meenakshi Mall, Hulimavu, Arakere, Bannerghatta Road, Bangalore.",12.8758000000,77.5960000000,16
MOJO Pizza - 2X Toppings,"Shabari Complex, Arakere Mico Layout, Near Reliance Mart, Bannerghatta Road, Bangalore",12.8911334843,77.5945429131,14711
Beijing Bites,"31, 1st Floor, RR Images, Near Arakere, Panduranga Nagar, Bannerghatta Road, Bangalore",12.8921724612,77.5986181945,257
Five Star Chicken,"116/1, Devarchikkanahalli Road, Bilekahalli, Bannerghatta Road, Bangalore",12.8953413303,77.6086714491,66
Thalassery Restaurant,"357/4, Sugama Nagar, Nyanapanahalli, Begur, Opposite DLF New Town, Bommanahalli, Bangalore",12.8761261773,77.6175535843,18
Polar Bear,"71, 1st Main Road, Doresanipalya Ward, Panduranga Nagar, Bannerghatta Road, Bangalore",12.8923355465,77.5979090855,317
Kanti Sweets,"4, Arakere Village, Begur Hobli, Opposite Reliance Mart, Bannerghatta Road, Bangalore",12.8902739312,77.5981189683,33
Behrouz Biryani,"161, 161 A, 166, Vinayaka Nagar A, Bannerghatta Road, Bangalore",12.8880949670,77.5973287225,4959
BOX8 - Desi Meals,"Shbari Complex, Govinda Reddy Layout, Off B G Road, Bannerghatta Road, Bangalore",12.8911217186,77.5944624469,21150
Subway,"2nd Floor, Nexus, Hosur Road, Koramangala 7th Block, Bangalore",12.9340691438,77.6109898835,257
Dindigul Thalappakatti,"Survey 13, Door 3, Arekere Village, Begur Hobli, Bangalore South Taluk, Bommanahalli, Bannerghatta Road, Bangalore",12.8903860328,77.5978581235,17
California Burrito,"148/1/148/2A, Bommanahalli, B.B.M.P South, Bannerghatta Road, Bangalore",12.8911916593,77.5985675678,404
Biryani By Kilo,"1st Floor, Site-9/10, Khata-9/10/9/1, Akshay Nagar, Yelenahalli Village, Begur Road, Bommanahalli, Bangalore",12.8760431586,77.6161581650,190
WarmOven Cake & Desserts,"6D, 3rd Floor, Aishwarya Arcade, Opposite Nano Hospital, Sir M Visveswaraya Road, Hanuman Nagar, BTM, Bangalore",12.8811977848,77.6098569855,2927
Wendy's,"306, Vidya Nagar, Opposite SKF Bearing Factory, 1 A Cross Road, Bommanahalli, Bangalore",12.9023809393,77.6239278540,2291
Chinese Wok,"Shop 54, 1st Floor, SVP Building, Yelenahalli Main Road, Above Kotak Bank, Bommanahalli, Bangalore",12.8738156971,77.6167495921,748
"Frozen Bottle - Milkshakes, Desserts and Ice Cream","TFK 37, 3rd Floor, Royal Meenakshi Mall, Bannerghatta Road, Bangalore",12.8759790969,77.5956516713,546
Glen's Bakehouse,"23/1, Arekere, Opposite Mahindra Windchimes, Bannerghatta Road, Bangalore",12.8857499529,77.5963691622,90
Big Bowl Company,"Shop 54, 1st Floor, SVP Building, Yelenahalli Main Road, Above Kotak Bank, Bommanahalli, Bangalore",12.8736813624,77.6168179885,602
LunchBox - Meals and Thalis,"161/161/ A, Arkere Main Road, Opposite To Mantri Woodland Apartment, Bannerghatta Road, Bangalore",12.8881224207,77.5973112881,514
Theobroma,"35, Viva Corner, DLF New Township Road, Nyanapanahalli, Begur Hobli, Bannerghatta Road, Bangalore",12.8764082146,77.6134993684,6
Ghee And Turmeric,"Unit 3, t .23/1, Bannerghatta Road, Arekere Village, Begur Hobli, Bangalore, Bannerghatta Road, Bangalore",12.8856822000,77.5963221000,594
ZAZA 22 Spice Awadhi Biryani,"5, Shbari Complex, Arakere Mico Layout Main Road, Govinda Reddy Layout, Off B G Road, Bommanahalli, Bangalore",12.8911766253,77.5945067033,301
NH1 Bowls - Highway To North,"Shop 5, Shbari Complex, Arakere Mico Layout Main Road, Govinda Reddy Layout, Off B G Road, Bommanahalli, Bangalore",12.8911900252,77.5945033506,476
The Biryani Life,"161/161/A, Arekere Main Road, Opposite Mantri Woodlands Apartment, Bannerghatta Road, Bangalore",12.8880884304,77.5973250344,334
Kaati Zone Rolls and Wraps,"6D, 3rd Floor, Aishwarya Arcade, Opposite Nano Hospital, Sir M Visveswaraya Road, Hanuman Nagar, BTM, Bangalore",12.8811298024,77.6098372042,1097
The Good Bowl,"161, 161 A, 166, First floor, Vinayaka Nagar, Bannerghatta Road, Bangalore",12.8881217671,77.5973143056,2258
Mealful Rolls - India's Biggest Rolls,"Shop 5, Shbari Complex, Arakere Mico Layout Main Road, Govinda Reddy Layout, Bannerghatta Road, Bangalore",12.8911177967,77.5944691524,607
Mad Over Donuts,"3rd Floor, Royal Meenakshi Mall, Bannerghatta Road, Bangalore",12.8759656962,77.5956171378,47
Chaayos Chai+Snacks=Relax,"Unit 3, 23/1, Arekere Village, Begur Hobli, Bannerghatta Road, Bangalore",12.8856910000,77.5964749000,628
Cupcake Bliss Cakes & Desserts,"6D, Floor 3, Aishwarya Arcade, Opposite Grameena Angadi, Sir M Visveswaraya Road, Hanuman Nagar, Near Bannerghatta Road, Bangalore",12.8811275145,77.6098496094,674
Starbucks Coffee,"Cinepolis SJR Spectrum, Central Mall 11, Arekere Main Road, Arakere Gate, Panduranga Nagar, Bannerghatta Road, Bangalore",12.8915695000,77.5980932000,9
LeanCrust Pizza- ThinCrust Experts,"Shop 5, Shbari Complex, Arakere Mico Layout Main Road, Govinda Reddy Layout, Off B G Road, Bommanahalli, Bangalore",12.8911132211,77.5944916159,427
Momo Zone - The Momo Company,"6D, 3rd Floor, Aishwarya Arcade, Hanuman Nagar, Sir M Vishweshwaraiah Road, Bannerghatta Road, Bangalore",12.8812030000,77.6098410000,215
Just Shawarma,"Survey 81/4A, Cave Temple Road, Opposite Meenakshi Mall, Bannerghatta Road, Bangalore",12.8764000736,77.5968938693,116
Sweet Truth - Cake And Desserts,"161, 161 A, 166, First floor, Vinayaka Nagar, A, Bannerghatta Road, Bangalore",12.8882404062,77.5973656029,1157
Itminaan Matka Biryani - Slow Cooked,"Shop 5, Shbari Complex, Arekere Mico Layout Main Road, Govinda Reddy Layout, B G Road, Bannerghatta Road, Bangalore",12.8911109334,77.5944510475,604
Pure Veg Meals By LunchBox,"161, 161-A, 166, First Floor, Vinayaka Nagar, Arekere, Bannerghatta Road, Bangalore",12.8882815867,77.5971382856,40
GOPIZZA,"Plot 21, Survey 96/4, 5, Ground Floor, H R Plaza, Bilekahalli Village, Bannerghatta Road, Bangalore",12.8947340000,77.6109870000,38
The Dessert Zone,"6D, 3rd Floor, Aishwarya Arcade, M Vishveshwaraya Road, Hanuman Nagar, Bannerghatta Road, Bangalore",12.8812383128,77.6098868251,179
Apsara Ice Creams,"1065 B, 5th Cross, Vijaya Bank Layout, Bilekahalli, Bannerghatta Road, Bangalore",12.8937110000,77.6109440000,105
Empire Juices and Desserts,"Katha 1377, Begur Hobli, B.B.M.P South, Bilekahalli Village, Bannerghatta Road, Bangalore",12.8913057214,77.5985813141,1747
The Momo Co.,"Shop 54, 1st Floor, SVP Building, Yelenahalli Main Road, Above Kotak Bank, Bommanahalli, Bangalore",12.8736816893,77.6168183237,190
NOTO - Healthy Ice Cream,"6Th E Main Road, Yellamma Devi Temple Road, Jayanagar, Kumaraswamy Layout, Bangalore",12.8854660000,77.5754150000,310
Cafe Coffee Day,"524, 60 Feet Road, Vijaya Bank Layout, Opposite Police Station, Bilekahalli, Bannerghatta Road, Bangalore",12.8915220798,77.6083398610,24
Bombay Kulfi,"7th Phase, Near Brigade Millennium, JP Nagar, Bangalore",12.8939101804,77.5817310065,25
Indiana Burgers,"6D, Floor 3, Aishwarya Arcade, Opposite Gramina Angadi, Sir M Visveswaraya Road, Hanuman Nagar, Near Bannerghatta Road, Bangalore",12.8811360123,77.6098516211,1020
Third Wave Coffee,"8, Arekere, Bannerghatta Road, Bangalore",12.8897441116,77.5974443974,377
Firangi Bake,"161, 161 A, 166, First floor, Vinayaka Nagar, Bannerghatta Road, Bangalore",12.8879841717,77.5974078476,1914
McDonald's,"5/78/7, Ground Floor, Bangalore Central, Bellandur, Bangalore",12.9259442124,77.6753196493,333
Faasos - Wraps & Rolls,"101/5, Doddamma Temple Road, Varthur Hobli, Bellandur, Bangalore",12.9298351543,77.6726196706,2931
KFC,"89/6, Bellandur Village, Varthur Hobli, Mahadevapura, B.B.M.P East, Bellandur, Bangalore",12.9260507427,77.6753139496,326
Kaati Zone Rolls and Wraps,"63, 1st Floor, 4th Main Road, Mathikere, Near Kings Boot, Jalahalli, Bangalore",13.0336593662,77.5581218675,1167
Domino's Pizza,"80/8, First Floor, Naga Kodigehalli Extension, Tata Nagar, Sahakara Nagar, Bangalore",13.0564300000,77.5764300000,1
Nandhana Palace,"21, ITI Layout, Near Titan Show Room, New BEL Road, Bangalore",13.0331775737,77.5692148134,2898
McDonald's,"215, Shashi Arcade, Near MS Ramaiah Campus, New BEL Road, Bangalore",13.0293816694,77.5709599257,348
Leon's Burgers & Wings,"13 S, 2nd Cross, KEB Layout, Sanjay Nagar, Bangalore",13.0284745765,77.5717867166,395
Empire Restaurant,"2nd, 3rd Floor, Municipal 193, M H Chandrappa, Near Gowri Apartments, New BEL Road, Bangalore",13.0391889702,77.5641209632,7890
KFC,"1218, Ground Floor, M. Nanjappa Main Road, Vidyaranyapura, Yelahanka, New BEL Road, Bangalore",13.0694204468,77.5559744239,258
Burger King,"195, Casino Towers, Opposite M.S Ramaiah Hospital, RMV 2nd Stage, Devasandra, New BEL Road, Bangalore",13.0287656174,77.5712378696,643
Dindigul Thalappakatti,"16, Jaladarashini Layout, New BEL Road, Bangalore",13.0314375601,77.5701807439,41
Five Star Chicken,"164, Ground Floor, Kodigehalli Main Road, Maruthi Nagar, Sahakara Nagar, Bangalore",13.0588089376,77.5822389498,2
Pizza @99,"78, 8th Cross Road, Kala Nagar Main Road, Kammagondanahalli, Jalahalli, Bangalore",13.0608975705,77.5339467824,1986
Burger@65,"74, Near Indian Oversea Bank, Kala Nagar Main Road, 8th Cross, Kammagaondahalli, Jalahalli, Bangalore",13.0608890789,77.5338968262,868
Al-Bek,"2nd, 3rd Floor, Municipal 193, MH Chandrappa, Near Gowri Apartments, New BEL Road, Bangalore",13.0391321364,77.5641092286,2658
Pizza Hut,"Ground Floor, HRSR Plaza, HMT Employees Cooperative House Building Society, Vidyaranyapura, New BEL Road, Bangalore",13.0789461457,77.5589048264,18
Donne Biriyani Mane,"15/B, Opposite Reliance Smart, Doddabommasandra, Vidhyaranyapura Main Road, New BEL Road, Bangalore",13.0631485059,77.5590948388,8
Imperio Restaurant,"193, 2nd And 3rd Floor, M H Chandrappa, Near Gowri Apartment, New BEL Road, Bangalore",13.0390713829,77.5642235577,3299
Nandhini Deluxe,"9, Jaikar Complex, RMV 2nd Stage, Near MS Ramaiah Hospital, New BEL Road, Bangalore",13.0313134362,77.5702521577,928
